time,observed_power,desired_power,drum_1,drum_2,drum_3,drum_4,drum_5,drum_6,drum_7,drum_8,actual_power,c1,c2,c3,c4,c5,c6,Tf,Tm,Tc,Xe,I,diff
109.0,0.6004452351388789,0.6,78.3887380708009,84.06034404337406,63.912866196781394,90.55024733692407,93.90993016138673,53.57483831346035,82.94899855665862,49.25664756000042,0.6004452351388789,0.7891557750703442,0.6648807940620968,0.6012587442253599,0.6004168053872047,0.6004391763063305,0.6004429738784837,819.9697123093825,819.8126389665844,809.0391679451313,1.0214198269565401e+19,1.1690383267896365e+19,0.044523513887895216
110.0,0.6004534977969265,0.6,78.58509517200291,84.09462902620434,63.82073130384087,90.73204484134912,93.94785066619515,53.383480104804036,82.8668913628906,49.06818722486496,0.6004534977969265,0.7867706307402862,0.6628678540759804,0.6011701006290673,0.6004255513127584,0.6004475022463839,0.6004512649025128,819.9154825202802,819.7313800085785,808.9869412558787,1.0214246828606126e+19,1.1690249353715558e+19,0.04534977969264942
111.0,0.6004616944570157,0.6,78.78245942778885,84.12869895920157,63.72819856479764,90.91438799649477,93.98476371094584,53.19237606525421,82.78298174701631,48.880242395401,0.6004616944570157,0.7844157372578995,0.660918058444398,0.6010920664303577,0.6004341574742287,0.6004557466522136,0.6004594716897683,819.8625252492997,819.6520282121164,808.935938755642,1.0214295381401657e+19,1.1690115446139335e+19,0.046169445701571554
112.0,0.6004698623992901,0.6,78.98083441443741,84.16255867406726,63.63527585491538,91.09727951437235,94.02067612037062,53.001534569263455,82.69728019200265,48.69282377064228,0.6004698623992901,0.7820907117261515,0.6590294330975122,0.6010234749638395,0.6004426499761416,0.6004639415576133,0.6004676443907344,819.8108113272607,819.5745388114362,808.886131936571,1.0214343927957623e+19,1.1689981545153063e+19,0.046986239929014406
113.0,0.6004780329878616,0.6,79.18022375293076,84.19621287211775,63.541970915347335,91.28072204738855,94.05559457764029,52.81096388697624,82.60979689024389,48.50594190061092,0.6004780329878616,0.7797951764524161,0.6572000665400266,0.6009632905001466,0.6004510556336977,0.6004721163008458,0.6004758110791701,819.7603122740012,819.4988681356198,808.8374929294968,1.0214392468276107e+19,1.1689847650751805e+19,0.047803298786164294
114.0,0.600486166679355,0.6,79.3806279797107,84.22966371402144,63.44828774705529,91.46471571475267,94.08952326998114,52.62066884636879,82.5205384876579,48.319602999091146,0.600486166679355,0.7775287585872248,0.6554281071624962,0.6009105912792655,0.6004593950703077,0.6004802759158018,0.6004839585037842,819.7110000561808,819.4249735752549,808.7899944964686,1.021444100235852e+19,1.168971376293249e+19,0.048616667935497127
115.0,0.6004943669167772,0.6,79.58205344267189,84.26291827782988,63.354237645119426,91.64926540404558,94.12247126474976,52.430660906434056,82.42951877526939,48.1338216394186,0.6004943669167772,0.7752910900383803,0.6537117613205554,0.6008645570266925,0.6004676853524272,0.6004884374228661,0.6004921293345854,819.6628472418652,819.3528135356642,808.7436100210147,1.0214489530205856e+19,1.1689579881693182e+19,0.0494366916777178
116.0,0.6005025578788289,0.6,79.78449666984379,84.2959753267467,63.259819603711364,91.83436792641878,94.15443941876292,52.24094030559063,82.33673948906362,47.94859816431999,0.6005025578788289,0.773081808155628,0.6520492933478671,0.6008244639660166,0.6004759543816797,0.6004966351292744,0.6005003347650526,819.615827347654,819.2823474405592,808.6983134982603,1.021453805181144e+19,1.168944600705298e+19,0.05025578788289131
117.0,0.6005107922542388,0.6,79.98796308524906,84.32884113416075,63.16504378542304,92.02002736479044,94.18543600216508,52.05151740014553,82.24221335463226,47.763945806026456,0.6005107922542388,0.7709005540263072,0.6504390197188938,0.6007896603983555,0.6004842056888864,0.6005048400019396,0.6005085478756776,819.5699137696963,819.2135356661247,808.6540795243393,1.0214586567176813e+19,1.168931213900846e+19,0.05107922542387788
118.0,0.6005190753642546,0.6,80.19245176501572,84.36151654943824,63.06991231366992,92.20624257177114,94.21546392813325,51.86239527463913,82.14594515524804,47.579868513345716,0.6005190753642546,0.7687469741846834,0.648879311751523,0.6007595738335857,0.6004924606998897,0.6005130935067481,0.600516822272687,819.5250811505025,819.1463395361894,808.6108832838308,1.0214635076294689e+19,1.1689178277580405e+19,0.051907536425466194
119.0,0.6005273868938469,0.6,80.39796333499253,84.39400375932455,62.974429345875976,92.39301363676786,94.24452744349837,51.67357878684997,82.0479417156428,47.39637251496315,0.6005273868938469,0.766620719282155,0.647368590779004,0.6007336914288098,0.6005007275813501,0.60052138359986,0.6005251271893683,819.4813042876252,819.0807212939844,808.5687005385978,1.0214683579161174e+19,1.168904442278029e+19,0.052738689384690396
120.0,0.600535729117538,0.6,80.60449836142361,84.42630491703748,62.87859897240996,92.58034064918756,94.27263079509139,51.48507273495197,81.94820984564721,47.21346395015716,0.600535729117538,0.7645214443064363,0.6459053272597862,0.6007115558436544,0.6005090107835316,0.6005297043851155,0.6005334614651633,819.4385585103809,819.0166440654885,808.5275076150963,1.0214732075773147e+19,1.1688910574617477e+19,0.05357291175380752
121.0,0.6048571143982859,0.605,80.9486714053899,84.57542205899954,62.95445617958903,92.88223590999841,94.41514746770262,51.45422227978706,82.01489061973989,47.230913299322125,0.6048571143982859,0.7624692021349488,0.6445386544096512,0.6008734194209387,0.6009763043876478,0.6020986636729528,0.602939338942109,819.4115752915045,818.9543996325651,808.4872873276273,1.0214780369226142e+19,1.1688777273326619e+19,-0.014288560171404896
122.0,0.6096930423823761,0.61,81.21777526028454,84.66280087381601,62.93703545555472,93.12395052164793,94.49657592847943,51.340511474013326,81.9901980470866,47.142259272933,0.6096930423823761,0.7605092280944171,0.6433786593649709,0.6015929279922694,0.6027256953813819,0.6065048497906469,0.608575631159982,819.4217948508963,818.8958009191321,808.4481089424256,1.0214828015382823e+19,1.168864573752023e+19,-0.030695761762389306
123.0,0.6140948477656532,0.615,81.47756740935147,84.74443749636411,62.909067685902116,93.35976109951734,94.57253571525216,51.21857592761516,81.95584688447416,47.04256926774978,0.6140948477656532,0.7586310382340474,0.6423958001572413,0.6027272374414174,0.6052101851637807,0.6109504218453232,0.6129897837984956,819.4465527588733,818.8420521837808,808.4101627850783,1.0214875104376363e+19,1.1688515720028035e+19,-0.09051522343468399
124.0,0.6194358718819742,0.62,81.7600370991975,84.84719273000955,62.91045843362808,93.61590264290571,94.66949026957154,51.12454341650009,81.95077379159629,46.97788394540548,0.6194358718819742,0.7568365228651696,0.6415918386308672,0.6042575568559284,0.6083043063903824,0.6156983081411967,0.6179337833199888,819.4823386769833,818.7934996252719,808.3736628981043,1.0214921608129214e+19,1.1688387297986474e+19,-0.05641281180257529
125.0,0.6246212779000307,0.625,82.00993590541184,84.92469305098057,62.87234768941998,93.84703152924776,94.74180918857455,50.99598437845707,81.90789747349918,46.86865495443344,0.6246212779000307,0.7551335621590191,0.6409832235756652,0.6062169306958749,0.6120268479641713,0.6209625708744222,0.6233803027846929,819.5302055975509,818.7505598218122,808.3388215100342,1.0214967440025414e+19,1.168826070915075e+19,-0.03787220999692531
126.0,0.6295853089620578,0.63,82.25490083284676,85.00033833384514,62.82934907004237,94.07593364566564,94.81262034103274,50.86422570347786,81.86117105297744,46.754793512821195,0.6295853089620578,0.753515454518486,0.6405501440497894,0.6085102543733627,0.6160921169037706,0.6260155765402168,0.6283212945280511,819.5819191031654,818.7132850901967,808.3058414471194,1.0215012653800331e+19,1.1688135806219145e+19,-0.04146910379422275
127.0,0.6348077210730156,0.635,82.50254948921501,85.08049074858427,62.79092038348317,94.30885524600744,94.8881560780108,50.73786254525184,81.81975150965154,46.647257316112515,0.6348077210730156,0.751981714319153,0.6402885905442464,0.6111064924894447,0.6204241228058098,0.6310929677837491,0.6334279199785762,819.6371961867053,818.6814990452264,808.2748884156309,1.021505724389451e+19,1.168801260456092e+19,-0.019227892698436833
