#{"t_start": 1790202046.5118334, "env_id": "None"}
r,l,t
349.3188,199,6724.47335
351.6206,199,6725.001582
348.0344,199,6725.019219
351.11127,199,6726.098971
351.64987,199,6726.256178
351.5296,199,6726.568988
350.96326,199,6726.832946
344.52045,199,6727.021305
347.7208,199,6727.378044
346.65027,199,6727.683388
348.42416,199,6727.700552
346.4966,199,6728.225671
348.27197,199,6728.243257
341.32117,199,6729.368457
353.8926,199,6729.537528
350.7603,199,6729.875264
350.11478,199,6730.160618
349.31644,199,6730.368893
353.8689,199,6730.751251
348.83923,199,6731.04787
348.41818,199,6731.064989
350.4887,199,6733.169628
352.5104,199,6733.186446
341.43085,199,6734.283103
347.32523,199,6734.445487
346.5032,199,6734.772357
356.78683,199,6735.058234
348.44492,199,6735.254166
353.78714,199,6735.618719
355.03455,199,6735.907143
354.22012,199,6735.924567
348.62372,199,6736.440439
355.54196,199,6736.456696
349.57977,199,6737.559173
348.31342,199,6737.726305
349.67075,199,6738.054868
348.54364,199,6738.335282
350.8935,199,6738.539563
349.26996,199,6738.908453
347.53528,199,6739.205636
347.97656,199,6739.222418
350.8644,199,6739.746072
346.25287,199,6739.762753
352.82312,199,6740.888001
348.46823,199,6741.057483
351.2251,199,6741.397205
344.42554,199,6741.684669
348.63907,199,6741.886598
351.95224,199,6742.253634
346.28903,199,6742.563623
352.79572,199,6742.584572
343.50165,199,6743.103161
351.6947,199,6743.121426
348.6259,199,6744.231822
346.04932,199,6744.400922
343.81354,199,6744.729649
348.2586,199,6745.014879
351.98575,199,6745.213141
346.81174,199,6745.576224
352.37808,199,6745.879146
353.57565,199,6745.897511
351.88568,199,6746.414089
354.70276,199,6746.431555
346.2938,199,6747.54316
352.1817,199,6747.708257
347.886,199,6748.043255
351.07214,199,6748.335495
351.11655,199,6748.534817
350.9004,199,6748.894483
349.9285,199,6749.174904
347.51578,199,6749.189873
349.06482,199,6751.274197
346.48904,199,6751.289856
345.18433,199,6763.710048
349.17972,199,6763.882059
351.77533,199,6764.220557
338.8135,199,6764.512369
341.88177,199,6764.715407
346.96658,199,6765.092174
344.71237,199,6765.398884
343.86063,199,6765.415139
341.50555,199,6765.935188
338.12177,199,6765.952063
338.88364,199,6767.086771
341.58856,199,6767.254307
337.008,199,6767.584569
340.7705,199,6767.871284
349.77798,199,6768.073668
347.23917,199,6768.442825
342.60846,199,6768.744279
339.97568,199,6768.761479
347.927,199,6769.282154
337.98026,199,6769.298523
340.8702,199,6770.426476
344.61197,199,6770.593118
347.52432,199,6770.925426
341.24734,199,6771.214205
345.19745,199,6771.421345
341.05695,199,6771.800393
345.97327,199,6772.102854
347.28647,199,6772.11922
344.0014,199,6772.639691
343.7501,199,6772.657474
338.5479,199,6773.775194
340.5574,199,6773.943657
344.62894,199,6774.276949
338.1355,199,6774.568661
343.31366,199,6774.771595
341.14005,199,6775.153073
340.18933,199,6775.453623
338.59467,199,6775.470034
340.3442,199,6775.998352
334.21854,199,6776.015554
344.63477,199,6777.130462
343.5284,199,6777.301714
345.73154,199,6777.793835
345.2813,199,6778.075101
346.37573,199,6778.275659
339.40036,199,6778.649209
342.8863,199,6778.951454
344.4287,199,6778.967822
340.53375,199,6781.080063
341.22482,199,6781.095921
345.3587,199,6782.191031
340.3309,199,6782.3532
342.09634,199,6782.683861
341.36777,199,6782.968974
343.6897,199,6783.175719
348.91257,199,6783.542845
337.92056,199,6783.84735
339.5361,199,6783.864114
344.15588,199,6784.387257
338.74057,199,6784.403499
339.18686,199,6785.516742
340.42474,199,6785.678811
341.13022,199,6786.022908
341.37387,199,6786.314974
339.638,199,6786.521216
336.86087,199,6786.896021
347.83063,199,6787.19595
343.58572,199,6787.21281
339.5087,199,6787.732818
338.21246,199,6787.750014
341.56082,199,6788.861987
337.21756,199,6789.035901
342.45718,199,6789.374677
348.2688,199,6789.658943
345.6721,199,6789.867971
337.00876,199,6790.249941
343.87512,199,6790.549199
338.3977,199,6790.566409
345.64316,199,6791.103245
340.90402,199,6791.120363
340.88013,199,6792.24413
343.16522,199,6792.411475
340.5239,199,6792.741016
338.9865,199,6793.027228
343.7405,199,6793.22607
339.75095,199,6793.594993
344.33826,199,6793.899876
340.49533,199,6793.916612
338.1975,199,6794.44363
340.73303,199,6794.459089
341.39093,199,6795.492896
335.99945,199,6795.652658
344.9967,199,6795.9679
343.9996,199,6796.229146
343.79742,199,6796.419457
342.63455,199,6796.761985
339.25168,199,6797.049285
343.30737,199,6797.066601
343.4065,199,6799.143945
341.2512,199,6799.160801
343.8796,199,6800.174128
345.88736,199,6800.324475
341.44913,199,6810.366355
340.1165,199,6810.62582
347.60657,199,6810.812139
340.3932,199,6811.157624
339.71255,199,6811.438538
348.136,199,6811.454146
344.19577,199,6811.935022
342.75604,199,6811.951478
344.30746,199,6812.983376
343.20773,199,6813.138086
341.08252,199,6813.45019
341.10205,199,6813.718228
341.5328,199,6813.90507
342.012,199,6814.258178
340.5729,199,6814.561347
348.31787,199,6814.578954
341.39267,199,6815.104843
343.08063,199,6815.12101
342.14465,199,6816.220713
335.079,199,6816.384459
339.70966,199,6816.708786
338.81628,199,6816.991439
342.4164,199,6817.190917
345.69504,199,6817.562096
343.37772,199,6817.874542
342.1881,199,6817.892258
337.24493,199,6818.417738
338.10294,199,6818.436316
341.4727,199,6819.552585
340.48764,199,6819.718994
337.79236,199,6820.057905
344.08823,199,6820.347469
344.4001,199,6820.554479
345.0071,199,6820.929712
341.25034,199,6821.228472
343.7071,199,6821.245126
339.7794,199,6821.766259
337.48053,199,6821.783859
344.3462,199,6822.894243
338.4373,199,6823.061785
343.23154,199,6823.396201
343.2566,199,6823.683046
342.42798,199,6823.88747
340.9623,199,6824.261978
342.74103,199,6824.563819
344.04752,199,6824.580168
336.66165,199,6826.694304
341.77298,199,6826.7115
343.28708,199,6827.819198
338.283,199,6827.978942
341.05203,199,6828.299062
342.51053,199,6828.574615
340.9171,199,6828.775676
341.26355,199,6829.148566
340.13684,199,6829.457383
340.81537,199,6829.474154
345.9491,199,6829.998755
339.9971,199,6830.01683
343.1208,199,6831.141823
343.6859,199,6831.310045
340.1994,199,6831.642485
342.41156,199,6831.930648
339.74628,199,6832.131498
339.94214,199,6832.50105
346.39648,199,6832.805434
345.22147,199,6832.823667
343.58417,199,6833.349623
341.4354,199,6833.367223
342.92642,199,6834.454972
336.8991,199,6834.610098
339.71017,199,6834.927316
346.305,199,6835.19784
339.85797,199,6835.389327
337.29205,199,6835.740358
341.63718,199,6836.026788
339.67612,199,6836.041883
342.84705,199,6836.53464
344.33267,199,6836.550116
344.11816,199,6837.591172
339.32416,199,6837.746923
346.79605,199,6838.059423
342.48517,199,6838.343119
336.11423,199,6838.544529
342.84866,199,6838.91641
346.7035,199,6839.222184
339.90775,199,6839.240003
338.9817,199,6839.768864
342.80988,199,6839.785603
346.41766,199,6840.908961
339.6682,199,6841.075462
339.0154,199,6841.409913
341.88794,199,6841.693701
342.9229,199,6841.900271
340.2092,199,6842.270879
344.9608,199,6842.578242
341.193,199,6842.594973
340.94412,199,6844.700332
341.93646,199,6844.716296
340.772,199,6845.725977
336.7029,199,6845.874956
344.2102,199,6846.178307
347.8951,199,6846.457412
327.48196,199,6846.652284
339.82678,199,6857.295305
345.10052,199,6857.575354
339.03793,199,6857.592073
338.17184,199,6858.078309
343.04922,199,6858.094797
336.19656,199,6859.143756
327.15826,199,6859.303422
329.78497,199,6859.619428
326.07596,199,6859.888563
325.9157,199,6860.080934
319.9575,199,6860.443541
318.06085,199,6860.7275
317.60547,199,6860.742584
316.74976,199,6861.232745
321.73752,199,6861.247916
318.6986,199,6862.359501
312.6261,199,6862.512103
321.61615,199,6862.825221
315.70044,199,6863.097326
321.32254,199,6863.286025
325.85437,199,6863.633576
315.70325,199,6863.918471
320.7625,199,6863.934469
315.954,199,6864.427811
314.3292,199,6864.442857
315.84088,199,6865.543942
320.4065,199,6865.71423
318.8196,199,6866.04699
319.3501,199,6866.336814
316.49097,199,6866.540541
326.43616,199,6866.908745
318.0345,199,6867.213055
314.6392,199,6867.229842
316.28128,199,6867.743913
311.21832,199,6867.759813
317.28867,199,6868.853189
318.58688,199,6869.025348
316.1856,199,6869.359206
320.428,199,6869.647366
322.38757,199,6869.847721
327.44434,199,6870.220311
313.85413,199,6870.528747
319.70993,199,6870.545791
311.00803,199,6871.073804
317.16913,199,6871.090118
309.61264,199,6873.792444
317.83698,199,6873.955459
319.92764,199,6874.282881
317.034,199,6874.562427
313.84027,199,6874.759829
317.374,199,6875.122539
315.0412,199,6875.415287
318.54337,199,6875.431647
317.7964,199,6875.946792
321.11145,199,6875.963457
316.67496,199,6877.062521
322.19257,199,6877.230409
314.67566,199,6877.568974
318.7058,199,6877.862073
326.01755,199,6878.067402
321.90292,199,6878.434861
315.0632,199,6878.743705
318.97565,199,6878.759962
321.95868,199,6879.279143
321.69763,199,6879.296274
319.5926,199,6880.420557
319.3501,199,6880.590318
315.648,199,6880.933809
320.27606,199,6881.223889
315.4339,199,6881.426401
319.4511,199,6881.79395
327.4007,199,6882.09629
322.5273,199,6882.113089
319.9424,199,6882.638138
318.62167,199,6882.654079
322.58148,199,6883.770093
325.35196,199,6883.938055
315.69443,199,6884.274083
314.8119,199,6884.562317
328.82465,199,6884.766703
310.73523,199,6885.133462
322.04395,199,6885.4396
312.45865,199,6885.456312
312.3026,199,6885.984324
326.2433,199,6886.00105
321.56705,199,6887.119391
315.96863,199,6887.295167
322.41617,199,6887.629983
315.31958,199,6887.91804
319.69852,199,6888.124637
312.20535,199,6888.498645
316.886,199,6888.801233
319.28418,199,6888.817951
319.84586,199,6889.33469
325.70615,199,6889.351338
315.53482,199,6892.041669
314.91458,199,6892.20484
326.12982,199,6892.533347
318.57306,199,6892.812466
320.1506,199,6893.005521
318.87222,199,6893.373677
312.44598,199,6893.676451
313.21182,199,6893.69326
318.49423,199,6894.225346
314.40067,199,6894.242445
324.83304,199,6905.092211
322.2071,199,6905.248932
315.51825,199,6905.569702
321.45273,199,6905.855153
326.7102,199,6906.058678
328.23117,199,6906.419007
329.47717,199,6906.718521
326.04462,199,6906.736234
328.21838,199,6907.25078
330.89267,199,6907.267171
331.5848,199,6908.335004
331.6617,199,6908.491424
329.07245,199,6908.7977
330.2805,199,6909.06543
326.7229,199,6909.256854
323.86047,199,6909.609776
331.8145,199,6909.893329
329.94458,199,6909.908873
329.5513,199,6910.392942
335.84464,199,6910.408442
324.5653,199,6911.445932
332.52423,199,6911.597174
332.5531,199,6911.903283
330.46298,199,6912.175806
333.4205,199,6912.364157
330.27933,199,6912.710164
317.11865,199,6912.992271
332.86343,199,6913.009196
325.9289,199,6913.493092
329.17078,199,6913.508604
324.0773,199,6914.539164
328.91705,199,6914.692691
323.58942,199,6915.00379
323.38007,199,6915.26977
320.05038,199,6915.461818
325.96677,199,6915.80872
329.72266,199,6916.09012
322.07205,199,6916.105361
329.47903,199,6916.589441
337.40906,199,6916.605152
327.6803,199,6919.239537
329.58908,199,6919.387141
336.1059,199,6919.687289
323.15036,199,6919.944689
325.61246,199,6920.129665
329.7182,199,6920.469365
333.68713,199,6920.75066
325.14087,199,6920.765516
329.32278,199,6921.253104
325.3606,199,6921.269665
328.92517,199,6922.301911
330.23813,199,6922.45753
330.68976,199,6922.763951
321.47464,199,6923.030645
328.58386,199,6923.221089
322.339,199,6923.563837
325.05133,199,6923.850623
330.527,199,6923.867086
335.48108,199,6924.349988
326.86612,199,6924.364693
324.45697,199,6925.412574
325.88013,199,6925.573904
322.79065,199,6925.885947
326.06946,199,6926.150435
330.80304,199,6926.347769
327.83807,199,6926.69355
333.93887,199,6926.973115
319.4889,199,6926.988728
331.45123,199,6927.472507
322.9336,199,6927.488542
332.31757,199,6928.519654
329.37878,199,6928.674714
332.6552,199,6928.983552
329.84555,199,6929.245309
333.17886,199,6929.433679
328.7137,199,6929.775742
331.1204,199,6930.055666
325.94138,199,6930.071259
327.12378,199,6930.564096
331.66104,199,6930.57932
334.83777,199,6931.628877
325.3961,199,6931.786944
325.41232,199,6932.097513
327.39636,199,6932.367978
332.0527,199,6932.55689
325.61044,199,6932.905908
329.7627,199,6933.182877
326.01346,199,6933.198002
326.29318,199,6933.688385
330.27756,199,6933.70353
327.05133,199,6936.322597
327.75424,199,6936.471313
328.45938,199,6936.775212
332.31696,199,6937.030545
325.68906,199,6937.213782
329.13455,199,6937.549633
334.01477,199,6937.831371
329.65326,199,6937.847459
328.91043,199,6938.323434
330.16705,199,6938.338853
329.93082,199,6949.093789
324.39865,199,6949.245467
325.7236,199,6949.550069
337.0071,199,6949.822073
333.63223,199,6950.011403
334.0963,199,6950.351095
333.9426,199,6950.633347
332.66162,199,6950.649483
338.83972,199,6951.143023
333.9328,199,6951.158611
347.96854,199,6952.198161
345.64484,199,6952.356593
346.9514,199,6952.673503
340.7734,199,6952.947945
347.76544,199,6953.141032
347.32425,199,6953.481421
345.12732,199,6953.756457
345.05414,199,6953.772727
350.17914,199,6954.267501
351.14865,199,6954.284035
348.49826,199,6955.325063
348.51883,199,6955.479494
343.88123,199,6955.789157
346.2826,199,6956.058323
349.95737,199,6956.244293
346.6361,199,6956.583104
344.3879,199,6956.862175
340.04092,199,6956.877737
342.26608,199,6957.357194
344.73685,199,6957.374322
344.0685,199,6958.414768
349.96106,199,6958.57029
348.06006,199,6958.887351
347.30484,199,6959.153433
347.14224,199,6959.347534
345.15967,199,6959.698881
348.5772,199,6959.977343
348.096,199,6959.992589
350.09537,199,6960.49121
345.6239,199,6960.509003
347.00003,199,6963.119551
341.5375,199,6963.275222
345.74033,199,6963.573533
348.12704,199,6963.833332
346.4483,199,6964.013859
351.73907,199,6964.348618
347.37003,199,6964.618339
343.77756,199,6964.633883
347.1045,199,6965.109188
349.69885,199,6965.124087
342.9325,199,6966.153186
352.36447,199,6966.310679
350.33798,199,6966.619661
347.10635,199,6966.886433
351.52457,199,6967.072665
348.58426,199,6967.433882
349.65744,199,6967.735973
346.71405,199,6967.753952
351.7701,199,6968.28095
347.07175,199,6968.298573
344.63083,199,6969.422663
345.0848,199,6969.591151
346.65488,199,6969.928383
345.45743,199,6970.201383
348.01917,199,6970.38901
345.95856,199,6970.738165
345.12973,199,6971.02056
351.66974,199,6971.038178
353.4604,199,6971.526072
346.8675,199,6971.541743
344.0996,199,6972.586275
348.98438,199,6972.740977
347.0465,199,6973.056948
348.20572,199,6973.322954
349.17502,199,6973.671679
346.421,199,6974.004561
345.46008,199,6974.276659
348.18774,199,6974.291638
343.59723,199,6974.776436
345.39645,199,6974.792455
348.2028,199,6975.818778
344.46222,199,6975.97005
347.573,199,6976.279217
348.21548,199,6976.557788
350.26987,199,6976.764224
340.57834,199,6977.138138
342.02173,199,6977.438604
348.36087,199,6977.454372
347.51395,199,6977.976016
344.05127,199,6977.992625
347.8441,199,6980.691931
348.1349,199,6980.852373
349.16452,199,6981.177087
346.58698,199,6981.455313
347.79462,199,6981.654031
346.78036,199,6982.014387
349.5581,199,6982.314895
343.93024,199,6982.331971
349.40585,199,6982.815996
344.9144,199,6982.831696
341.62015,199,6983.932553
351.4533,199,6984.094848
348.73145,199,6984.422618
345.88644,199,6984.701146
346.27643,199,6996.185719
344.12122,199,6996.551376
349.8378,199,6996.854065
346.86652,199,6996.871772
348.57565,199,6997.391061
345.34302,199,6997.408683
345.12408,199,6998.532989
344.92786,199,6998.701524
342.80005,199,6999.039064
343.9144,199,6999.323459
342.4217,199,6999.524763
349.6273,199,6999.893963
347.51016,199,7000.201488
348.1659,199,7000.218151
346.12494,199,7000.74615
349.5104,199,7000.763239
349.0402,199,7001.873603
347.6339,199,7002.040505
347.84848,199,7002.372229
346.3431,199,7002.655181
343.76462,199,7002.856325
342.42035,199,7003.226055
343.87564,199,7003.524681
347.32986,199,7003.541684
347.4927,199,7004.052625
340.12375,199,7004.06818
345.4337,199,7005.169294
345.22095,199,7005.331689
346.59827,199,7005.65017
346.02414,199,7005.916154
349.74167,199,7006.10072
349.01797,199,7006.445632
347.65842,199,7006.72785
