time,observed_power,desired_power,drum_1,drum_2,drum_3,drum_4,drum_5,drum_6,drum_7,drum_8,actual_power,c1,c2,c3,c4,c5,c6,Tf,Tm,Tc,Xe,I,diff
35.0,0.9989901676292534,0.9425,77.82068762120325,77.8756084525492,77.74159294466953,77.65541175445541,77.83102663333993,77.7943859752966,77.8531334078405,77.7657158118789,0.9989901676292534,0.9998602429274525,0.9996950904300592,0.9993261938270419,0.9991246275402962,0.9990201533517251,0.9990009977816924,832.3811488443629,830.2136173510464,814.3464335284282,1.0211273601861933e+19,1.1698430358883445e+19,5.64901676292534
36.0,0.9989482611170631,0.933,77.82123495360138,77.87775103789754,77.73995035637635,77.65133104585111,77.8318980339216,77.79420872982591,77.85464832950383,77.76478644694434,0.9989482611170631,0.9998489801442619,0.999672409166576,0.9992870503493224,0.999082795392783,0.9989781992534011,0.9989590642947719,832.3801486844666,830.2129867602063,814.346170147966,1.021127372778524e+19,1.169843001292027e+19,6.594826111706309
37.0,0.9989064496039722,0.9235,77.82177446451969,77.87989066420123,77.7383124463493,77.64725937480107,77.83276656434172,77.79402839748654,77.85616274941712,77.7638660242199,0.9989064496039722,0.9998373306118477,0.9996491286906871,0.9992476092822364,0.9990409560536209,0.9989363229026371,0.9989172220420157,832.3791370810538,830.2123365989919,814.3458947364052,1.0211273858814951e+19,1.1698429652912441e+19,7.540644960397225
38.0,0.9988647554858254,0.914,77.82230612502899,77.88202734077349,77.73667925090994,77.64319684654474,77.83363220061874,77.7938449593028,77.8576766661834,77.76295457676751,0.9988647554858254,0.9998253005651262,0.9996252710523759,0.9992079149095848,0.9989991400733524,0.9988945479298871,0.998875493052712,832.3781146986886,830.2116674401427,814.3456075152347,1.0211273994937459e+19,1.1698429278896122e+19,8.48647554858254
39.0,0.9988231994575897,0.9045,77.82282990782987,77.88416107716039,77.7350508088246,77.63914356818422,77.83449491871288,77.793658396299,77.85919007863849,77.76205213683424,0.9988231994575897,0.9998128964315085,0.9996008582832441,0.9991680090141455,0.9989573755615875,0.998852896170572,0.998833897871628,832.3770821793983,830.210979858289,814.345308718767,1.0211274136136532e+19,1.1698428890914687e+19,9.432319945758971
40.0,0.9987818006035992,0.895,77.82334578434238,77.8862918831408,77.73342715816106,77.63509964635595,77.83535469499184,77.79346868880093,77.86070298422128,77.76115873695817,0.9987818006035992,0.9998001248079718,0.9995759123464361,0.9991279309741465,0.9989156884070605,0.9988113878114917,0.9987924556275022,832.3760401450453,830.2102744286556,814.3449985924088,1.0211274282393516e+19,1.1698428489018165e+19,10.37818006035992
41.0,0.9987405765435758,0.8855,77.8238537263358,77.8884197675623,77.73180833745282,77.63106518909335,77.83621150512481,77.7932758178329,77.86221538223326,77.76027441078331,0.9987405765435758,0.9997869924395173,0.9995504550908353,0.999087717858685,0.9988741024621434,0.9987700414917371,0.9987511840540128,832.3749891986007,830.2095517259407,814.3446773910858,1.0211274433687517e+19,1.1698428073262737e+19,11.324057654357588
42.0,0.9986995435122757,0.876,77.8243537055212,77.89054474136792,77.73019438534975,77.62704030256718,77.83706532489741,77.79307976441923,77.86372726941481,77.75939919096417,0.9986995435122757,0.9997735061995612,0.9995245082107959,0.9990474045270321,0.9988326397127827,0.9987288744224282,0.9987100995870865,832.3739299252148,830.2088123233301,814.3443453778091,1.0211274589995575e+19,1.1698427643710255e+19,12.269954351227575
43.0,0.998658716486753,0.8665,77.82484569314401,77.89266681480221,77.72858534073457,77.62302509620785,77.83791613085195,77.79288050888572,77.86523864367045,77.75853311067912,0.998658716486753,0.9997596730715642,0.9994980932095813,0.9990070237256709,0.9987913204241038,0.9986879024755976,0.9986692174086264,832.3728628928393,830.2080567916128,814.3440028223744,1.021127475129283e+19,1.1698427200427803e+19,13.215871648675293
44.0,0.9986181092727466,0.857,77.82532966196304,77.8947859978769,77.72698124237358,77.61901967898011,77.83876389877405,77.79267803202383,77.86674950220622,77.75767620380502,0.9986181092727466,0.9997455001324412,0.9994712313677706,0.998966606188085,0.998750163279619,0.9986471402964521,0.9986285515559535,832.371788652996,830.2072856983916,814.3436500001809,1.021127491755266e+19,1.1698426743487287e+19,14.161810927274665
