time,observed_power,desired_power,drum_1,drum_2,drum_3,drum_4,drum_5,drum_6,drum_7,drum_8,actual_power,c1,c2,c3,c4,c5,c6,Tf,Tm,Tc,Xe,I,diff
923.0,0.9988627421071686,1.0,180.0,131.11135046482087,0.0,180.0,64.3996486544609,0.0,0.0,23.46577714383602,0.9988627421071686,0.9992122365890104,0.9988487553197166,0.9988496801932338,0.9988571426288333,0.9988614076117525,0.998863611952438,832.3593732347741,830.183791507919,814.328647550642,1.0211193370615065e+19,1.1698652164524765e+19,-0.1137257892831367
924.0,0.9988623709320384,1.0,180.0,131.15168578475715,0.0,180.0,64.31874826848507,0.0,0.0,23.572230890393257,0.9988623709320384,0.999207838117047,0.9988492394064362,0.9988512806749098,0.9988590826224472,0.998864363777332,0.9988782712474797,832.3593969933455,830.183778098591,814.328633375351,1.0211193518467447e+19,1.169865177695309e+19,-0.11376290679615542
925.0,0.9988664998621662,1.0,180.0,131.19198192581536,0.0,180.0,64.2378964304924,0.0,0.0,23.678836911916733,0.9988664998621662,0.999203503138571,0.9988497278077613,0.9988527725308421,0.9988606562323825,0.9988651076397084,0.9988673446803951,832.3594078883924,830.1837665903156,814.328620252291,1.0211193666227022e+19,1.169865138960297e+19,-0.11335001378337539
926.0,0.9988662272457293,1.0,180.0,131.2319946244359,0.0,180.0,64.15685251653194,0.0,0.0,23.785177424550056,0.9988662272457293,0.9991992631390977,0.9988503003749426,0.9988544510953041,0.9988626745709283,0.9988681497678452,0.998882082144591,832.359435229522,830.1837568620822,814.3286081782516,1.0211193813581773e+19,1.1698651003330822e+19,-0.11337727542707343
927.0,0.9988704490179959,1.0,180.0,131.2719674512744,0.0,180.0,64.07585688233375,0.0,0.0,23.891668245196342,0.9988704490179959,0.9991950858718529,0.9988508775618935,0.9988560232451013,0.998864331868518,0.9988689895033204,0.9988712707334715,832.3594498366325,830.1837490205684,814.3285971414138,1.0211193960831754e+19,1.1698650617313174e+19,-0.11295509820040683
928.0,0.998870226370384,1.0,180.0,131.31165496185423,0.0,180.0,63.99466772675514,0.0,0.0,23.997889414429665,0.998870226370384,0.9991910026650407,0.9988515387975994,0.9988577826244386,0.9988664342840329,0.9988721217799318,0.9988861579353714,832.3594808490311,830.1837429467492,814.3285871397939,1.0211194107666563e+19,1.1698650232402008e+19,-0.1129773629615971
929.0,0.9988745277074917,1.0,180.0,131.35130393430592,0.0,180.0,63.91352850496769,0.0,0.0,24.10426217317581,0.9988745277074917,0.9991869808688357,0.9988522035137528,0.9988594324399815,0.9988681669983263,0.998873019010678,0.9988753254444636,832.3594988180453,830.1837387376108,814.3285781621692,1.0211194254390268e+19,1.1698649847762846e+19,-0.11254722925082561
930.0,0.9988743481587204,1.0,180.0,131.39066621214153,0.0,180.0,63.832194703817365,0.0,0.0,24.210361897945404,0.9988743481587204,0.9991830520298837,0.9988529516740668,0.9988612684399708,0.9988703428591565,0.9988762177045051,0.9988903065774604,832.359533155581,830.1837362657666,814.3285702063998,1.0211194400690518e+19,1.1698649464253024e+19,-0.11256518412795513
931.0,0.9988787300558131,1.0,180.0,131.42999220937492,0.0,180.0,63.750913473963735,0.0,0.0,24.316616281867027,0.9988787300558131,0.9991791833030218,0.9988537022128455,0.9988629921501264,0.9988721432538586,0.9988771697473411,0.9988795029693478,832.3595542927268,830.1837356230066,814.3285632605653,1.0211194546873407e+19,1.1698649081032497e+19,-0.11212699441869312
932.0,0.9988786668595224,1.0,180.0,131.46903271898628,0.0,180.0,63.66943918466568,0.0,0.0,24.42259857058525,0.9988786668595224,0.9991754067666972,0.9988545364020756,0.9988649040819794,0.998874393461241,0.9988804511523628,0.9988945383909138,832.3595920364736,830.183736689631,814.328557321936,1.0211194692621597e+19,1.1698648698972291e+19,-0.11213331404775762
933.0,0.9988831353611178,1.0,180.0,131.50803483948113,0.0,180.0,63.58801566362381,0.0,0.0,24.528731048107147,0.9988831353611178,0.9991716898182973,0.9988553737445742,0.998866707545439,0.9988762779583943,0.9988815083815148,0.9988838895309103,832.3596168530067,830.183739574858,814.3285523792831,1.0211194838238929e+19,1.1698648317238548e+19,-0.11168646388821646
934.0,0.998883150461511,1.0,180.0,131.54675155431033,0.0,180.0,63.50639957487583,0.0,0.0,24.634590715169907,0.998883150461511,0.9991680642055009,0.9988562946541939,0.9988686997099059,0.9988786122739197,0.9988848793622772,0.9988990264113331,832.3596582021906,830.1837441632157,814.328548431323,1.0211194983411333e+19,1.1698647936693334e+19,-0.11168495384890065
935.0,0.998887703077127,1.0,180.0,131.5854299247265,0.0,180.0,63.42483464181423,0.0,0.0,24.740599557757378,0.998887703077127,0.9991644972709715,0.9988572184742306,0.9988705832617082,0.998880579468255,0.9988860173527535,0.9988884347178805,832.3596865336243,830.1837505595407,814.3285454679309,1.0211195128443283e+19,1.169864755650105e+19,-0.11122969228729573
